ProviderId,status,CurrentRoundNumber,Round,RoundNumber,HomeTeam,HomeGoals,HomeBehinds,HomeScore,AwayTeam,AwayGoals,AwayBehinds,AwayScore,Venue,Location,State,Season,Date,Opposition,Match_id,RoundStatus
CD_M20190141607,CONCLUDED,27,Round 16,16,Carlton,15.0,10.0,100.0,Melbourne,15.0,15.0,105.0,MCG,Melbourne,VIC,2019,2019-07-07,Melbourne,9853.0,Past Round
CD_M20190141608,CONCLUDED,27,Round 16,16,North Melbourne,17.0,10.0,112.0,St Kilda,11.0,7.0,73.0,Blundstone Arena,Hobart,TAS,2019,2019-07-07,St Kilda,9854.0,Past Round
CD_M20190141609,CONCLUDED,27,Round 16,16,GWS,11.0,8.0,74.0,Brisbane,14.0,10.0,94.0,ENGIE Stadium,Sydney,NSW,2019,2019-07-07,Brisbane,9855.0,Past Round
CD_M20200141601,CONCLUDED,22,Round 16,16,North Melbourne,6.0,6.0,42.0,Port Adelaide,11.0,12.0,78.0,People First Stadium,Gold Coast,QLD,2020,2020-09-05,Port Adelaide,10292.0,Past Round
CD_M20200141602,CONCLUDED,22,Round 16,16,St Kilda,11.0,14.0,80.0,Hawthorn,9.0,12.0,66.0,People First Stadium,Gold Coast,QLD,2020,2020-09-06,Hawthorn,10293.0,Past Round
CD_M20200141603,CONCLUDED,22,Round 16,16,Geelong,17.0,6.0,108.0,Essendon,5.0,12.0,42.0,Gabba,Brisbane,QLD,2020,2020-09-06,Essendon,10294.0,Past Round
CD_M20200141604,CONCLUDED,22,Round 16,16,Western Bulldogs,6.0,13.0,49.0,West Coast,7.0,5.0,47.0,People First Stadium,Gold Coast,QLD,2020,2020-09-06,West Coast,10295.0,Past Round
CD_M20200141605,CONCLUDED,22,Round 16,16,Melbourne,4.0,9.0,33.0,Fremantle,6.0,11.0,47.0,Cazalys Stadium,Cairns,QLD,2020,2020-09-07,Fremantle,10296.0,Past Round
CD_M20200141606,CONCLUDED,22,Round 16,16,Adelaide,8.0,11.0,59.0,GWS,7.0,5.0,47.0,Adelaide Oval,Adelaide,SA,2020,2020-09-08,GWS,10297.0,Past Round
CD_M20200141607,CONCLUDED,22,Round 16,16,Carlton,8.0,9.0,57.0,Sydney,8.0,4.0,52.0,People First Stadium,Gold Coast,QLD,2020,2020-09-08,Sydney,10298.0,Past Round
CD_M20200141608,CONCLUDED,22,Round 16,16,Brisbane,13.0,10.0,88.0,Gold Coast,6.0,7.0,43.0,Gabba,Brisbane,QLD,2020,2020-09-09,Gold Coast,10299.0,Past Round
CD_M20210141605,CONCLUDED,27,Round 16,16,Gold Coast,10.0,17.0,77.0,Richmond,10.0,7.0,67.0,Marvel Stadium,Melbourne,VIC,2021,2021-07-01,Richmond,10455.0,Past Round
CD_M20210141604,CONCLUDED,27,Round 16,16,Geelong,15.0,8.0,98.0,Essendon,8.0,9.0,57.0,GMHBA Stadium,Geelong,VIC,2021,2021-07-02,Essendon,10454.0,Past Round
CD_M20210141601,CONCLUDED,27,Round 16,16,Adelaide,8.0,11.0,59.0,Brisbane,17.0,9.0,111.0,Adelaide Oval,Adelaide,SA,2021,2021-07-03,Brisbane,10460.0,Past Round
CD_M20210141603,CONCLUDED,27,Round 16,16,Fremantle,8.0,16.0,64.0,Carlton,12.0,8.0,80.0,MCG,Melbourne,VIC,2021,2021-07-03,Carlton,10461.0,Past Round
CD_M20210141606,CONCLUDED,27,Round 16,16,Hawthorn,7.0,11.0,53.0,Port Adelaide,13.0,9.0,87.0,Marvel Stadium,Melbourne,VIC,2021,2021-07-03,Port Adelaide,10456.0,Past Round
CD_M20210141607,CONCLUDED,27,Round 16,16,Melbourne,7.0,13.0,55.0,GWS,9.0,10.0,64.0,MCG,Melbourne,VIC,2021,2021-07-03,GWS,10457.0,Past Round
CD_M20210141602,CONCLUDED,27,Round 16,16,Collingwood,8.0,13.0,61.0,St Kilda,10.0,10.0,70.0,MCG,Melbourne,VIC,2021,2021-07-04,St Kilda,10453.0,Past Round
CD_M20210141608,CONCLUDED,27,Round 16,16,Sydney,18.0,10.0,118.0,West Coast,3.0,8.0,26.0,GMHBA Stadium,Geelong,VIC,2021,2021-07-04,West Coast,10458.0,Past Round
CD_M20210141609,CONCLUDED,27,Round 16,16,Western Bulldogs,16.0,12.0,108.0,North Melbourne,11.0,13.0,79.0,Marvel Stadium,Melbourne,VIC,2021,2021-07-04,North Melbourne,10459.0,Past Round
CD_M20220141602,CONCLUDED,27,Round 16,16,Brisbane,16.0,12.0,108.0,Western Bulldogs,9.0,13.0,67.0,Gabba,Brisbane,QLD,2022,2022-06-30,Western Bulldogs,10670.0,Past Round
CD_M20220141603,CONCLUDED,27,Round 16,16,Carlton,10.0,18.0,78.0,St Kilda,14.0,9.0,93.0,Marvel Stadium,Melbourne,VIC,2022,2022-07-01,St Kilda,10671.0,Past Round
CD_M20220141601,CONCLUDED,27,Round 16,16,Adelaide,10.0,5.0,65.0,Melbourne,14.0,10.0,94.0,Adelaide Oval,Adelaide,SA,2022,2022-07-02,Melbourne,10677.0,Past Round
CD_M20220141604,CONCLUDED,27,Round 16,16,Essendon,15.0,5.0,95.0,Sydney,12.0,14.0,86.0,MCG,Melbourne,VIC,2022,2022-07-02,Sydney,10672.0,Past Round
CD_M20220141606,CONCLUDED,27,Round 16,16,Geelong,21.0,18.0,144.0,North Melbourne,5.0,2.0,32.0,GMHBA Stadium,Geelong,VIC,2022,2022-07-02,North Melbourne,10673.0,Past Round
CD_M20220141607,CONCLUDED,27,Round 16,16,Gold Coast,8.0,14.0,62.0,Collingwood,9.0,13.0,67.0,People First Stadium,Gold Coast,QLD,2022,2022-07-02,Collingwood,10674.0,Past Round
CD_M20220141605,CONCLUDED,27,Round 16,16,Fremantle,15.0,9.0,99.0,Port Adelaide,14.0,7.0,91.0,Optus Stadium,Perth,WA,2022,2022-07-03,Port Adelaide,10678.0,Past Round
CD_M20220141608,CONCLUDED,27,Round 16,16,GWS,11.0,6.0,72.0,Hawthorn,7.0,8.0,50.0,ENGIE Stadium,Sydney,NSW,2022,2022-07-03,Hawthorn,10675.0,Past Round
CD_M20220141609,CONCLUDED,27,Round 16,16,Richmond,20.0,8.0,128.0,West Coast,13.0,15.0,93.0,MCG,Melbourne,VIC,2022,2022-07-03,West Coast,10676.0,Past Round
CD_M20230141602,CONCLUDED,28,Round 16,16,Brisbane,20.0,14.0,134.0,Richmond,7.0,11.0,53.0,Gabba,Brisbane,QLD,2023,2023-06-29,Richmond,10877.0,Past Round
CD_M20230141607,CONCLUDED,28,Round 16,16,Sydney,6.0,18.0,54.0,Geelong,7.0,12.0,54.0,SCG,Sydney,NSW,2023,2023-06-30,Geelong,10881.0,Past Round
CD_M20230141601,CONCLUDED,28,Round 16,16,Adelaide,21.0,12.0,138.0,North Melbourne,11.0,6.0,72.0,Adelaide Oval,Adelaide,SA,2023,2023-07-01,North Melbourne,10883.0,Past Round
CD_M20230141603,CONCLUDED,28,Round 16,16,Essendon,10.0,14.0,74.0,Port Adelaide,11.0,12.0,78.0,MCG,Melbourne,VIC,2023,2023-07-01,Port Adelaide,10878.0,Past Round
CD_M20230141604,CONCLUDED,28,Round 16,16,Gold Coast,5.0,12.0,42.0,Collingwood,18.0,12.0,120.0,People First Stadium,Gold Coast,QLD,2023,2023-07-01,Collingwood,10879.0,Past Round
CD_M20230141609,CONCLUDED,28,Round 16,16,Western Bulldogs,16.0,6.0,102.0,Fremantle,11.0,7.0,73.0,Marvel Stadium,Melbourne,VIC,2023,2023-07-01,Fremantle,10882.0,Past Round
CD_M20230141605,CONCLUDED,28,Round 16,16,Hawthorn,7.0,10.0,52.0,Carlton,17.0,10.0,112.0,MCG,Melbourne,VIC,2023,2023-07-02,Carlton,10880.0,Past Round
CD_M20230141606,CONCLUDED,28,Round 16,16,Melbourne,5.0,15.0,45.0,GWS,7.0,5.0,47.0,TIO Traeger Park,Alice Springs,NT,2023,2023-07-02,GWS,10884.0,Past Round
CD_M20230141608,CONCLUDED,28,Round 16,16,West Coast,12.0,5.0,77.0,St Kilda,12.0,13.0,85.0,Optus Stadium,Perth,WA,2023,2023-07-02,St Kilda,10885.0,Past Round
CD_M20240141602,CONCLUDED,28,Round 16,16,Brisbane,11.0,20.0,86.0,Melbourne,11.0,15.0,81.0,Gabba,Brisbane,QLD,2024,2024-06-28,Melbourne,11093.0,Past Round
CD_M20240141601,CONCLUDED,28,Round 16,16,Adelaide,13.0,16.0,94.0,GWS,12.0,6.0,78.0,Adelaide Oval,Adelaide,SA,2024,2024-06-29,GWS,11100.0,Past Round
CD_M20240141603,CONCLUDED,28,Round 16,16,Geelong,16.0,9.0,105.0,Essendon,9.0,6.0,60.0,MCG,Melbourne,VIC,2024,2024-06-29,Essendon,11094.0,Past Round
CD_M20240141604,CONCLUDED,28,Round 16,16,Gold Coast,14.0,17.0,101.0,Collingwood,13.0,12.0,90.0,People First Stadium,Gold Coast,QLD,2024,2024-06-29,Collingwood,11095.0,Past Round
CD_M20240141605,CONCLUDED,28,Round 16,16,North Melbourne,9.0,6.0,60.0,Western Bulldogs,11.0,11.0,77.0,Marvel Stadium,Melbourne,VIC,2024,2024-06-29,Western Bulldogs,11096.0,Past Round
CD_M20240141608,CONCLUDED,28,Round 16,16,Sydney,14.0,14.0,98.0,Fremantle,15.0,9.0,99.0,SCG,Sydney,NSW,2024,2024-06-29,Fremantle,11099.0,Past Round
CD_M20240141606,CONCLUDED,28,Round 16,16,Richmond,10.0,10.0,70.0,Carlton,20.0,11.0,131.0,MCG,Melbourne,VIC,2024,2024-06-30,Carlton,11097.0,Past Round
CD_M20240141607,CONCLUDED,28,Round 16,16,St Kilda,8.0,12.0,60.0,Port Adelaide,8.0,14.0,62.0,Marvel Stadium,Melbourne,VIC,2024,2024-06-30,Port Adelaide,11098.0,Past Round
CD_M20240141609,CONCLUDED,28,Round 16,16,West Coast,4.0,9.0,33.0,Hawthorn,14.0,10.0,94.0,Optus Stadium,Perth,WA,2024,2024-06-30,Hawthorn,11101.0,Past Round
CD_M20250141601,CONCLUDED,28,Round 16,16,Port Adelaide,16.0,14.0,110.0,Carlton,8.0,12.0,60.0,Adelaide Oval,Adelaide,SA,2025,2025-06-26,Carlton,11320.0,Past Round
CD_M20250141606,CONCLUDED,28,Round 16,16,Sydney,14.0,12.0,96.0,Western Bulldogs,16.0,9.0,105.0,SCG,Sydney,NSW,2025,2025-06-27,Western Bulldogs,11318.0,Past Round
CD_M20250141602,CONCLUDED,28,Round 16,16,Collingwood,13.0,10.0,88.0,West Coast,8.0,11.0,59.0,Marvel Stadium,Melbourne,VIC,2025,2025-06-28,West Coast,11315.0,Past Round
CD_M20250141604,CONCLUDED,28,Round 16,16,Gold Coast,15.0,14.0,104.0,Melbourne,12.0,13.0,85.0,People First Stadium,Gold Coast,QLD,2025,2025-06-28,Melbourne,11317.0,Past Round
CD_M20250141607,CONCLUDED,28,Round 16,16,Hawthorn,23.0,12.0,150.0,North Melbourne,9.0,11.0,65.0,UTAS Stadium,Launceston,TAS,2025,2025-06-28,North Melbourne,11319.0,Past Round
CD_M20250141603,CONCLUDED,28,Round 16,16,Richmond,8.0,6.0,54.0,Adelaide,18.0,14.0,122.0,MCG,Melbourne,VIC,2025,2025-06-29,Adelaide,11316.0,Past Round
CD_M20250141605,CONCLUDED,28,Round 16,16,Fremantle,11.0,15.0,81.0,St Kilda,9.0,15.0,69.0,Optus Stadium,Perth,WA,2025,2025-06-29,St Kilda,11321.0,Past Round
CD_M20260141601,CONCLUDED,19,Round 16,16,Brisbane,19.0,12.0,126.0,Sydney,12.0,11.0,83.0,Gabba,Brisbane,QLD,2026,2026-06-25,Sydney,11533.0,Past Round
CD_M20260141605,CONCLUDED,19,Round 16,16,Hawthorn,14.0,12.0,96.0,GWS,12.0,10.0,82.0,MCG,Melbourne,VIC,2026,2026-06-26,GWS,11536.0,Past Round
CD_M20260141602,CONCLUDED,19,Round 16,16,Carlton,17.0,15.0,117.0,West Coast,9.0,10.0,64.0,Marvel Stadium,Melbourne,VIC,2026,2026-06-27,West Coast,11534.0,Past Round
CD_M20260141603,CONCLUDED,19,Round 16,16,Collingwood,15.0,16.0,106.0,Richmond,11.0,6.0,72.0,MCG,Melbourne,VIC,2026,2026-06-27,Richmond,11535.0,Past Round
CD_M20260141607,CONCLUDED,19,Round 16,16,Port Adelaide,13.0,19.0,97.0,Adelaide,11.0,5.0,71.0,Adelaide Oval,Adelaide,SA,2026,2026-06-27,Adelaide,11538.0,Past Round
CD_M20260141604,CONCLUDED,19,Round 16,16,Fremantle,11.0,14.0,80.0,Gold Coast,3.0,11.0,29.0,Optus Stadium,Perth,WA,2026,2026-06-28,Gold Coast,11539.0,Past Round
CD_M20260141606,CONCLUDED,19,Round 16,16,North Melbourne,10.0,19.0,79.0,Essendon,9.0,11.0,65.0,Marvel Stadium,Melbourne,VIC,2026,2026-06-28,Essendon,11537.0,Past Round
CD_M20120141701,CONCLUDED,27,Round 17,17,Geelong,20.0,14.0,134.0,Essendon,10.0,7.0,67.0,Marvel Stadium,Melbourne,VIC,2012,2012-07-20,Essendon,5478.0,Past Round
CD_M20120141702,CONCLUDED,27,Round 17,17,Collingwood,13.0,13.0,91.0,Hawthorn,21.0,12.0,138.0,MCG,Melbourne,VIC,2012,2012-07-21,Hawthorn,5479.0,Past Round
CD_M20120141703,CONCLUDED,27,Round 17,17,Adelaide,19.0,10.0,124.0,West Coast,11.0,9.0,75.0,AAMI Stadium,Adelaide,SA,2012,2012-07-21,West Coast,5480.0,Past Round
CD_M20120141704,CONCLUDED,27,Round 17,17,Gold Coast,5.0,18.0,48.0,Brisbane,8.0,11.0,59.0,People First Stadium,Gold Coast,QLD,2012,2012-07-21,Brisbane,5481.0,Past Round
CD_M20120141705,CONCLUDED,27,Round 17,17,Western Bulldogs,12.0,12.0,84.0,Carlton,16.0,6.0,102.0,Marvel Stadium,Melbourne,VIC,2012,2012-07-21,Carlton,5483.0,Past Round
CD_M20120141706,CONCLUDED,27,Round 17,17,Melbourne,8.0,8.0,56.0,Port Adelaide,12.0,12.0,84.0,TIO Stadium,Darwin,NT,2012,2012-07-21,Port Adelaide,5482.0,Past Round
CD_M20120141707,CONCLUDED,27,Round 17,17,Sydney,15.0,15.0,105.0,St Kilda,10.0,16.0,76.0,SCG,Sydney,NSW,2012,2012-07-22,St Kilda,5484.0,Past Round
CD_M20120141708,CONCLUDED,27,Round 17,17,Richmond,14.0,15.0,99.0,North Melbourne,15.0,13.0,103.0,MCG,Melbourne,VIC,2012,2012-07-22,North Melbourne,5485.0,Past Round
CD_M20120141709,CONCLUDED,27,Round 17,17,Fremantle,18.0,24.0,132.0,GWS,5.0,7.0,37.0,Domain Stadium,Perth,WA,2012,2012-07-22,GWS,5486.0,Past Round
CD_M20130141701,CONCLUDED,27,Round 17,17,North Melbourne,16.0,12.0,108.0,Carlton,16.0,13.0,109.0,Marvel Stadium,Melbourne,VIC,2013,2013-07-19,Carlton,5685.0,Past Round
CD_M20130141702,CONCLUDED,27,Round 17,17,Hawthorn,13.0,17.0,95.0,Western Bulldogs,11.0,10.0,76.0,UTAS Stadium,Launceston,TAS,2013,2013-07-20,Western Bulldogs,5686.0,Past Round
CD_M20130141703,CONCLUDED,27,Round 17,17,St Kilda,13.0,14.0,92.0,Port Adelaide,14.0,13.0,97.0,Marvel Stadium,Melbourne,VIC,2013,2013-07-20,Port Adelaide,5687.0,Past Round
CD_M20130141704,CONCLUDED,27,Round 17,17,Gold Coast,13.0,7.0,85.0,Collingwood,11.0,12.0,78.0,People First Stadium,Gold Coast,QLD,2013,2013-07-20,Collingwood,5688.0,Past Round
CD_M20130141705,CONCLUDED,27,Round 17,17,GWS,11.0,11.0,77.0,Essendon,18.0,8.0,116.0,ENGIE Stadium,Sydney,NSW,2013,2013-07-20,Essendon,5690.0,Past Round
CD_M20130141706,CONCLUDED,27,Round 17,17,Melbourne,11.0,9.0,75.0,Brisbane,13.0,16.0,94.0,TIO Stadium,Darwin,NT,2013,2013-07-20,Brisbane,5689.0,Past Round
CD_M20130141707,CONCLUDED,27,Round 17,17,Richmond,12.0,12.0,84.0,Fremantle,8.0,9.0,57.0,MCG,Melbourne,VIC,2013,2013-07-21,Fremantle,5691.0,Past Round
CD_M20130141708,CONCLUDED,27,Round 17,17,Adelaide,14.0,10.0,94.0,Geelong,14.0,8.0,92.0,AAMI Stadium,Adelaide,SA,2013,2013-07-21,Geelong,5692.0,Past Round
CD_M20130141709,CONCLUDED,27,Round 17,17,West Coast,11.0,13.0,79.0,Sydney,17.0,11.0,113.0,Domain Stadium,Perth,WA,2013,2013-07-21,Sydney,5693.0,Past Round
CD_M20140141701,CONCLUDED,27,Round 17,17,Adelaide,14.0,8.0,92.0,Hawthorn,15.0,14.0,104.0,Adelaide Oval,Adelaide,SA,2014,2014-07-11,Hawthorn,5892.0,Past Round
CD_M20140141702,CONCLUDED,27,Round 17,17,Melbourne,5.0,6.0,36.0,Geelong,14.0,18.0,102.0,MCG,Melbourne,VIC,2014,2014-07-12,Geelong,5893.0,Past Round
CD_M20140141703,CONCLUDED,27,Round 17,17,North Melbourne,13.0,14.0,92.0,St Kilda,3.0,15.0,33.0,Blundstone Arena,Hobart,TAS,2014,2014-07-12,St Kilda,5894.0,Past Round
CD_M20140141704,CONCLUDED,27,Round 17,17,Western Bulldogs,13.0,16.0,94.0,Gold Coast,9.0,12.0,66.0,Cazalys Stadium,Cairns,QLD,2014,2014-07-12,Gold Coast,5895.0,Past Round
CD_M20140141705,CONCLUDED,27,Round 17,17,Brisbane,9.0,10.0,64.0,West Coast,11.0,10.0,76.0,Gabba,Brisbane,QLD,2014,2014-07-12,West Coast,5896.0,Past Round
CD_M20140141706,CONCLUDED,27,Round 17,17,Sydney,18.0,14.0,122.0,Carlton,7.0,9.0,51.0,SCG,Sydney,NSW,2014,2014-07-12,Carlton,5897.0,Past Round
CD_M20140141707,CONCLUDED,27,Round 17,17,Richmond,19.0,12.0,126.0,Port Adelaide,16.0,10.0,106.0,Marvel Stadium,Melbourne,VIC,2014,2014-07-13,Port Adelaide,5898.0,Past Round
CD_M20140141708,CONCLUDED,27,Round 17,17,Essendon,16.0,7.0,103.0,Collingwood,5.0,9.0,39.0,MCG,Melbourne,VIC,2014,2014-07-13,Collingwood,5899.0,Past Round
CD_M20140141709,CONCLUDED,27,Round 17,17,Fremantle,21.0,10.0,136.0,GWS,9.0,6.0,60.0,Domain Stadium,Perth,WA,2014,2014-07-13,GWS,5900.0,Past Round
CD_M20150141701,CONCLUDED,27,Round 17,17,Carlton,4.0,11.0,35.0,Hawthorn,27.0,11.0,173.0,Marvel Stadium,Melbourne,VIC,2015,2015-07-24,Hawthorn,6099.0,Past Round
CD_M20150141702,CONCLUDED,27,Round 17,17,GWS,6.0,6.0,42.0,Geelong,9.0,15.0,69.0,Manuka Oval,Canberra,ACT,2015,2015-07-25,Geelong,6100.0,Past Round
CD_M20150141703,CONCLUDED,27,Round 17,17,Adelaide,19.0,11.0,125.0,Gold Coast,12.0,8.0,80.0,Adelaide Oval,Adelaide,SA,2015,2015-07-25,Gold Coast,6101.0,Past Round
CD_M20150141704,CONCLUDED,27,Round 17,17,Richmond,10.0,18.0,78.0,Fremantle,12.0,10.0,82.0,MCG,Melbourne,VIC,2015,2015-07-25,Fremantle,6102.0,Past Round
CD_M20150141705,CONCLUDED,27,Round 17,17,Essendon,17.0,14.0,116.0,Port Adelaide,20.0,9.0,129.0,Marvel Stadium,Melbourne,VIC,2015,2015-07-25,Port Adelaide,6103.0,Past Round
CD_M20150141706,CONCLUDED,27,Round 17,17,Brisbane,5.0,8.0,38.0,North Melbourne,16.0,14.0,110.0,Gabba,Brisbane,QLD,2015,2015-07-25,North Melbourne,6104.0,Past Round
CD_M20150141707,CONCLUDED,27,Round 17,17,Western Bulldogs,15.0,14.0,104.0,Collingwood,13.0,8.0,86.0,Marvel Stadium,Melbourne,VIC,2015,2015-07-26,Collingwood,6105.0,Past Round
CD_M20150141708,CONCLUDED,27,Round 17,17,Melbourne,6.0,10.0,46.0,St Kilda,12.0,11.0,83.0,MCG,Melbourne,VIC,2015,2015-07-26,St Kilda,6106.0,Past Round
CD_M20150141709,CONCLUDED,27,Round 17,17,West Coast,15.0,13.0,103.0,Sydney,7.0,9.0,51.0,Domain Stadium,Perth,WA,2015,2015-07-26,Sydney,6107.0,Past Round
CD_M20160141701,CONCLUDED,27,Round 17,17,Sydney,10.0,10.0,70.0,Hawthorn,11.0,9.0,75.0,SCG,Sydney,NSW,2016,2016-07-14,Hawthorn,6307.0,Past Round
CD_M20160141702,CONCLUDED,27,Round 17,17,Fremantle,9.0,7.0,61.0,Geelong,11.0,12.0,78.0,Domain Stadium,Perth,WA,2016,2016-07-15,Geelong,6308.0,Past Round
CD_M20160141703,CONCLUDED,27,Round 17,17,Richmond,16.0,6.0,102.0,Essendon,11.0,17.0,83.0,MCG,Melbourne,VIC,2016,2016-07-16,Essendon,6309.0,Past Round
CD_M20160141704,CONCLUDED,27,Round 17,17,North Melbourne,10.0,17.0,77.0,Port Adelaide,16.0,9.0,105.0,Marvel Stadium,Melbourne,VIC,2016,2016-07-16,Port Adelaide,6310.0,Past Round
CD_M20160141705,CONCLUDED,27,Round 17,17,Western Bulldogs,15.0,17.0,107.0,Gold Coast,8.0,11.0,59.0,Cazalys Stadium,Cairns,QLD,2016,2016-07-16,Gold Coast,6311.0,Past Round
CD_M20160141706,CONCLUDED,27,Round 17,17,Adelaide,14.0,13.0,97.0,Collingwood,10.0,9.0,69.0,Adelaide Oval,Adelaide,SA,2016,2016-07-16,Collingwood,6312.0,Past Round
CD_M20160141707,CONCLUDED,27,Round 17,17,Carlton,11.0,9.0,75.0,West Coast,12.0,10.0,82.0,MCG,Melbourne,VIC,2016,2016-07-17,West Coast,6313.0,Past Round
CD_M20160141708,CONCLUDED,27,Round 17,17,Brisbane,9.0,13.0,67.0,GWS,22.0,14.0,146.0,Gabba,Brisbane,QLD,2016,2016-07-17,GWS,6315.0,Past Round
CD_M20160141709,CONCLUDED,27,Round 17,17,St Kilda,15.0,20.0,110.0,Melbourne,11.0,8.0,74.0,Marvel Stadium,Melbourne,VIC,2016,2016-07-17,Melbourne,6314.0,Past Round
CD_M20170141701,CONCLUDED,27,Round 17,17,St Kilda,7.0,15.0,57.0,Essendon,17.0,16.0,118.0,Marvel Stadium,Melbourne,VIC,2017,2017-07-14,Essendon,9442.0,Past Round
CD_M20170141702,CONCLUDED,27,Round 17,17,Geelong,13.0,10.0,88.0,Hawthorn,12.0,13.0,85.0,MCG,Melbourne,VIC,2017,2017-07-15,Hawthorn,9443.0,Past Round
CD_M20170141703,CONCLUDED,27,Round 17,17,Port Adelaide,19.0,13.0,127.0,North Melbourne,8.0,9.0,57.0,Adelaide Oval,Adelaide,SA,2017,2017-07-15,North Melbourne,9444.0,Past Round
CD_M20170141704,CONCLUDED,27,Round 17,17,Gold Coast,13.0,10.0,88.0,Collingwood,15.0,13.0,103.0,People First Stadium,Gold Coast,QLD,2017,2017-07-15,Collingwood,9445.0,Past Round
CD_M20170141705,CONCLUDED,27,Round 17,17,GWS,12.0,11.0,83.0,Sydney,14.0,12.0,96.0,ENGIE Stadium,Sydney,NSW,2017,2017-07-15,Sydney,9446.0,Past Round
CD_M20170141706,CONCLUDED,27,Round 17,17,Melbourne,10.0,10.0,70.0,Adelaide,17.0,14.0,116.0,TIO Stadium,Darwin,NT,2017,2017-07-15,Adelaide,9447.0,Past Round
CD_M20170141707,CONCLUDED,27,Round 17,17,Richmond,16.0,16.0,112.0,Brisbane,12.0,9.0,81.0,Marvel Stadium,Melbourne,VIC,2017,2017-07-16,Brisbane,9448.0,Past Round
CD_M20170141708,CONCLUDED,27,Round 17,17,Carlton,9.0,8.0,62.0,Western Bulldogs,12.0,10.0,82.0,MCG,Melbourne,VIC,2017,2017-07-16,Western Bulldogs,9449.0,Past Round
CD_M20170141709,CONCLUDED,27,Round 17,17,Fremantle,5.0,14.0,44.0,West Coast,11.0,8.0,74.0,Domain Stadium,Perth,WA,2017,2017-07-16,West Coast,9450.0,Past Round
CD_M20180141701,CONCLUDED,27,Round 17,17,Adelaide,16.0,16.0,112.0,Geelong,14.0,13.0,97.0,Adelaide Oval,Adelaide,SA,2018,2018-07-12,Geelong,9649.0,Past Round
CD_M20180141702,CONCLUDED,27,Round 17,17,St Kilda,16.0,20.0,116.0,Carlton,7.0,10.0,52.0,Marvel Stadium,Melbourne,VIC,2018,2018-07-13,Carlton,9650.0,Past Round
CD_M20180141703,CONCLUDED,27,Round 17,17,Hawthorn,9.0,11.0,65.0,Brisbane,15.0,8.0,98.0,UTAS Stadium,Launceston,TAS,2018,2018-07-14,Brisbane,9651.0,Past Round
CD_M20180141704,CONCLUDED,27,Round 17,17,Melbourne,18.0,11.0,119.0,Western Bulldogs,10.0,9.0,69.0,MCG,Melbourne,VIC,2018,2018-07-14,Western Bulldogs,9652.0,Past Round
CD_M20180141705,CONCLUDED,27,Round 17,17,Gold Coast,6.0,15.0,51.0,Essendon,13.0,17.0,95.0,People First Stadium,Gold Coast,QLD,2018,2018-07-14,Essendon,9653.0,Past Round
CD_M20180141706,CONCLUDED,27,Round 17,17,GWS,11.0,13.0,79.0,Richmond,10.0,17.0,77.0,ENGIE Stadium,Sydney,NSW,2018,2018-07-14,Richmond,9654.0,Past Round
CD_M20180141707,CONCLUDED,27,Round 17,17,Collingwood,9.0,13.0,67.0,West Coast,15.0,12.0,102.0,MCG,Melbourne,VIC,2018,2018-07-15,West Coast,9655.0,Past Round
CD_M20180141708,CONCLUDED,27,Round 17,17,North Melbourne,15.0,8.0,98.0,Sydney,16.0,8.0,104.0,Marvel Stadium,Melbourne,VIC,2018,2018-07-15,Sydney,9656.0,Past Round
CD_M20180141709,CONCLUDED,27,Round 17,17,Fremantle,8.0,11.0,59.0,Port Adelaide,7.0,8.0,50.0,Optus Stadium,Perth,WA,2018,2018-07-15,Port Adelaide,9657.0,Past Round
CD_M20190141701,CONCLUDED,27,Round 17,17,West Coast,12.0,5.0,77.0,Collingwood,11.0,12.0,78.0,Optus Stadium,Perth,WA,2019,2019-07-12,Collingwood,9856.0,Past Round
CD_M20190141702,CONCLUDED,27,Round 17,17,Sydney,8.0,14.0,62.0,Carlton,9.0,15.0,69.0,SCG,Sydney,NSW,2019,2019-07-13,Carlton,9857.0,Past Round
CD_M20190141703,CONCLUDED,27,Round 17,17,Hawthorn,12.0,12.0,84.0,Fremantle,8.0,5.0,53.0,UTAS Stadium,Launceston,TAS,2019,2019-07-13,Fremantle,9858.0,Past Round
CD_M20190141704,CONCLUDED,27,Round 17,17,Essendon,12.0,14.0,86.0,North Melbourne,12.0,9.0,81.0,Marvel Stadium,Melbourne,VIC,2019,2019-07-13,North Melbourne,9859.0,Past Round
CD_M20190141705,CONCLUDED,27,Round 17,17,Gold Coast,8.0,8.0,56.0,Adelaide,23.0,13.0,151.0,People First Stadium,Gold Coast,QLD,2019,2019-07-13,Adelaide,9860.0,Past Round
CD_M20190141706,CONCLUDED,27,Round 17,17,Geelong,12.0,12.0,84.0,St Kilda,8.0,9.0,57.0,GMHBA Stadium,Geelong,VIC,2019,2019-07-13,St Kilda,9861.0,Past Round
CD_M20190141707,CONCLUDED,27,Round 17,17,Richmond,13.0,16.0,94.0,GWS,9.0,13.0,67.0,MCG,Melbourne,VIC,2019,2019-07-14,GWS,9862.0,Past Round
CD_M20190141708,CONCLUDED,27,Round 17,17,Western Bulldogs,10.0,14.0,74.0,Melbourne,9.0,12.0,66.0,Marvel Stadium,Melbourne,VIC,2019,2019-07-14,Melbourne,9863.0,Past Round
