Season,RoundNumber,HomeTeam,AwayTeam,CoachesVotes,Player,Team,Player_Cleaned_Name,Date,Match_id
2012,5,Fremantle,Carlton,2.0,Paul Duffield,Fremantle,P_Duffield,2012-04-27,5380
2012,5,Fremantle,Carlton,2.0,Stephen Hill,Fremantle,S_Hill,2012-04-27,5380
2012,5,Fremantle,Carlton,1.0,Aaron Joseph,Carlton,A_Joseph,2012-04-27,5380
2012,5,Fremantle,Carlton,1.0,Mitch Robinson,Carlton,M_Robinson,2012-04-27,5380
2012,5,GWS,Western Bulldogs,9.0,Matthew Boyd,Western Bulldogs,M_Boyd,2012-04-28,5381
2012,5,GWS,Western Bulldogs,9.0,Ryan Griffen,Western Bulldogs,R_Griffen,2012-04-28,5381
2012,5,GWS,Western Bulldogs,5.0,Jeremy Cameron,GWS,J_Cameron,2012-04-28,5381
2012,5,GWS,Western Bulldogs,3.0,Daniel Cross,Western Bulldogs,D_Cross,2012-04-28,5381
2012,5,GWS,Western Bulldogs,2.0,Adam Cooney,Western Bulldogs,A_Cooney,2012-04-28,5381
2012,5,GWS,Western Bulldogs,1.0,Luke Power,GWS,L_Power,2012-04-28,5381
2012,5,GWS,Western Bulldogs,1.0,Justin Sherman,Western Bulldogs,J_Sherman,2012-04-28,5381
2012,5,North Melbourne,Gold Coast,10.0,Andrew Swallow,North Melbourne,A_Swallow,2012-04-28,5382
2012,5,North Melbourne,Gold Coast,4.0,Harley Bennell,Gold Coast,H_Bennell,2012-04-28,5382
2012,5,North Melbourne,Gold Coast,4.0,David Swallow,Gold Coast,D_Swallow,2012-04-28,5382
2012,5,North Melbourne,Gold Coast,4.0,Karmichael Hunt,Gold Coast,K_Hunt,2012-04-28,5382
2012,5,North Melbourne,Gold Coast,3.0,Jamie MacMillan,North Melbourne,J_Macmillan,2012-04-28,5382
2012,5,North Melbourne,Gold Coast,3.0,Lindsay Thomas,North Melbourne,L_Thomas,2012-04-28,5382
2012,5,North Melbourne,Gold Coast,1.0,Ben Cunnington,North Melbourne,B_Cunnington,2012-04-28,5382
2012,5,North Melbourne,Gold Coast,1.0,Joel Wilkinson,Gold Coast,J_Wilkinson,2012-04-28,5382
2012,5,Melbourne,St Kilda,9.0,Lenny Hayes,St Kilda,L_Hayes,2012-04-28,5384
2012,5,Melbourne,St Kilda,7.0,Nathan Jones,Melbourne,N_Jones,2012-04-28,5384
2012,5,Melbourne,St Kilda,6.0,David Armitage,St Kilda,D_Armitage,2012-04-28,5384
2012,5,Melbourne,St Kilda,5.0,Nick Dal Santo,St Kilda,N_D_Santo,2012-04-28,5384
2012,5,Melbourne,St Kilda,2.0,Jordie McKenzie,Melbourne,J_Mckenzie,2012-04-28,5384
2012,5,Melbourne,St Kilda,1.0,Jack Grimes,Melbourne,J_Grimes,2012-04-28,5384
2012,5,Brisbane,Geelong,10.0,Tom Hawkins,Geelong,T_Hawkins,2012-04-28,5383
2012,5,Brisbane,Geelong,8.0,Paul Chapman,Geelong,P_Chapman,2012-04-28,5383
2012,5,Brisbane,Geelong,5.0,Allen Christensen,Geelong,A_Christensen,2012-04-28,5383
2012,5,Brisbane,Geelong,4.0,Taylor Hunt,Geelong,T_Hunt,2012-04-28,5383
2012,5,Brisbane,Geelong,2.0,Harry Taylor,Geelong,H_Taylor,2012-04-28,5383
2012,5,Brisbane,Geelong,1.0,Tom Rockliff,Brisbane,T_Rockliff,2012-04-28,5383
2012,5,Hawthorn,Sydney,9.0,Josh Kennedy,Sydney,J_Kennedy,2012-04-29,5385
2012,5,Hawthorn,Sydney,8.0,Adam Goodes,Sydney,A_Goodes,2012-04-29,5385
2012,5,Hawthorn,Sydney,6.0,Craig Bird,Sydney,C_Bird,2012-04-29,5385
2012,5,Hawthorn,Sydney,4.0,Ted Richards,Sydney,T_Richards,2012-04-29,5385
2012,5,Hawthorn,Sydney,2.0,Jarryd Roughead,Hawthorn,J_Roughead,2012-04-29,5385
2012,5,Hawthorn,Sydney,1.0,Ryan Schoenmakers,Hawthorn,R_Schoenmakers,2012-04-29,5385
2012,5,Richmond,West Coast,9.0,Daniel Kerr,West Coast,D_Kerr,2012-04-29,5386
2012,5,Richmond,West Coast,9.0,Trent Cotchin,Richmond,T_Cotchin,2012-04-29,5386
2012,5,Richmond,West Coast,3.0,Jack Darling,West Coast,J_Darling,2012-04-29,5386
2012,5,Richmond,West Coast,3.0,Brett Deledio,Richmond,B_Deledio,2012-04-29,5386
2012,5,Richmond,West Coast,2.0,Dustin Martin,Richmond,D_Martin,2012-04-29,5386
2012,5,Richmond,West Coast,2.0,Nic Naitanui,West Coast,N_Naitanui,2012-04-29,5386
2012,5,Richmond,West Coast,1.0,Andrew Gaff,West Coast,A_Gaff,2012-04-29,5386
2012,5,Richmond,West Coast,1.0,Matt Priddis,West Coast,M_Priddis,2012-04-29,5386
2012,5,Adelaide,Port Adelaide,10.0,Patrick Dangerfield,Adelaide,P_Dangerfield,2012-04-29,5387
2012,5,Adelaide,Port Adelaide,7.0,Taylor Walker,Adelaide,T_Walker,2012-04-29,5387
2012,5,Adelaide,Port Adelaide,4.0,Justin Westhoff,Port Adelaide,J_Westhoff,2012-04-29,5387
2012,5,Adelaide,Port Adelaide,4.0,Rory Sloane,Adelaide,R_Sloane,2012-04-29,5387
2012,5,Adelaide,Port Adelaide,2.0,Jared Petrenko,Adelaide,J_Petrenko,2012-04-29,5387
2012,5,Adelaide,Port Adelaide,2.0,Scott Thompson,Adelaide,S_Thompson,2012-04-29,5387
2012,5,Adelaide,Port Adelaide,1.0,Matthew Wright,Adelaide,M_Wright,2012-04-29,5387
2012,6,Western Bulldogs,Collingwood,10.0,Ryan Griffen,Western Bulldogs,R_Griffen,2012-05-04,5388
2012,6,Western Bulldogs,Collingwood,7.0,Dayne Beams,Collingwood,D_Beams,2012-05-04,5388
2012,6,Western Bulldogs,Collingwood,7.0,Scott Pendlebury,Collingwood,S_Pendlebury,2012-05-04,5388
2012,6,Western Bulldogs,Collingwood,4.0,Brian Lake,Western Bulldogs,B_Lake,2012-05-04,5388
2012,6,Western Bulldogs,Collingwood,2.0,Steele Sidebottom,Collingwood,S_Sidebottom,2012-05-04,5388
2012,6,Essendon,Brisbane,9.0,Brent Stanton,Essendon,B_Stanton,2012-05-05,5389
2012,6,Essendon,Brisbane,7.0,Jobe Watson,Essendon,J_Watson,2012-05-05,5389
2012,6,Essendon,Brisbane,7.0,Dyson Heppell,Essendon,D_Heppell,2012-05-05,5389
2012,6,Essendon,Brisbane,5.0,David Zaharakis,Essendon,D_Zaharakis,2012-05-05,5389
2012,6,Essendon,Brisbane,1.0,Tom Bellchambers,Essendon,T_Bellchambers,2012-05-05,5389
2012,6,Essendon,Brisbane,1.0,Sam Lonergan,Essendon,S_Lonergan,2012-05-05,5389
2012,6,Geelong,Melbourne,10.0,Steve Johnson,Geelong,S_Johnson,2012-05-05,5390
2012,6,Geelong,Melbourne,5.0,Mitch Clark,Melbourne,M_Clark,2012-05-05,5390
2012,6,Geelong,Melbourne,5.0,Steven Motlop,Geelong,S_Motlop,2012-05-05,5390
2012,6,Geelong,Melbourne,5.0,Joel Corey,Geelong,J_Corey,2012-05-05,5390
2012,6,Geelong,Melbourne,3.0,Mitch Duncan,Geelong,M_Duncan,2012-05-05,5390
2012,6,Geelong,Melbourne,2.0,Corey Enright,Geelong,C_Enright,2012-05-05,5390
2012,6,Gold Coast,Fremantle,10.0,Harley Bennell,Gold Coast,H_Bennell,2012-05-05,5391
2012,6,Gold Coast,Fremantle,8.0,Dion Prestia,Gold Coast,D_Prestia,2012-05-05,5391
2012,6,Gold Coast,Fremantle,4.0,Karmichael Hunt,Gold Coast,K_Hunt,2012-05-05,5391
2012,6,Gold Coast,Fremantle,3.0,Matt De Boer,Fremantle,M_D_Boer,2012-05-05,5391
2012,6,Gold Coast,Fremantle,3.0,Chris Mayne,Fremantle,C_Mayne,2012-05-05,5391
2012,6,Gold Coast,Fremantle,2.0,Garrick Ibbotson,Fremantle,G_Ibbotson,2012-05-05,5391
2012,6,St Kilda,Hawthorn,10.0,Cyril Rioli,Hawthorn,C_Rioli,2012-05-05,5393
2012,6,St Kilda,Hawthorn,8.0,Lance Franklin,Hawthorn,L_Franklin,2012-05-05,5393
2012,6,St Kilda,Hawthorn,5.0,Justin Koschitzke,St Kilda,J_Koschitzke,2012-05-05,5393
2012,6,St Kilda,Hawthorn,5.0,Jordan Lewis,Hawthorn,J_Lewis,2012-05-05,5393
2012,6,St Kilda,Hawthorn,1.0,Brent Guerra,Hawthorn,B_Guerra,2012-05-05,5393
2012,6,St Kilda,Hawthorn,1.0,Sam Mitchell,Hawthorn,S_Mitchell,2012-05-05,5393
2012,6,Sydney,Adelaide,10.0,Patrick Dangerfield,Adelaide,P_Dangerfield,2012-05-05,5392
2012,6,Sydney,Adelaide,7.0,Lewis Jetta,Sydney,L_Jetta,2012-05-05,5392
2012,6,Sydney,Adelaide,5.0,Taylor Walker,Adelaide,T_Walker,2012-05-05,5392
2012,6,Sydney,Adelaide,4.0,Rory Sloane,Adelaide,R_Sloane,2012-05-05,5392
2012,6,Sydney,Adelaide,3.0,Adam Goodes,Sydney,A_Goodes,2012-05-05,5392
2012,6,Sydney,Adelaide,1.0,Brent Reilly,Adelaide,B_Reilly,2012-05-05,5392
2012,6,Carlton,GWS,7.0,Shaun Hampson,Carlton,S_Hampson,2012-05-06,5394
2012,6,Carlton,GWS,5.0,Adam Kennedy,GWS,A_Kennedy,2012-05-06,5394
2012,6,Carlton,GWS,4.0,Paul Bower,Carlton,P_Bower,2012-05-06,5394
2012,6,Carlton,GWS,4.0,Toby Greene,GWS,T_Greene,2012-05-06,5394
2012,6,Carlton,GWS,3.0,James McDonald,GWS,J_Mcdonald,2012-05-06,5394
2012,6,Carlton,GWS,3.0,Mitch Robinson,Carlton,M_Robinson,2012-05-06,5394
2012,6,Carlton,GWS,2.0,Michael Jamison,Carlton,M_Jamison,2012-05-06,5394
2012,6,Carlton,GWS,1.0,Tim Mohr,GWS,T_Mohr,2012-05-06,5394
2012,6,Carlton,GWS,1.0,Luke Power,GWS,L_Power,2012-05-06,5394
2012,6,West Coast,North Melbourne,9.0,Scott Selwood,West Coast,S_Selwood,2012-05-06,5396
2012,6,West Coast,North Melbourne,8.0,Josh Hill,West Coast,J_Hill,2012-05-06,5396
2012,6,West Coast,North Melbourne,4.0,Dean Cox,West Coast,D_Cox,2012-05-06,5396
2012,6,West Coast,North Melbourne,3.0,Andrew Swallow,North Melbourne,A_Swallow,2012-05-06,5396
2012,6,West Coast,North Melbourne,3.0,Shannon Hurn,West Coast,S_Hurn,2012-05-06,5396
2012,6,West Coast,North Melbourne,2.0,Ryan Bastinac,North Melbourne,R_Bastinac,2012-05-06,5396
2012,6,West Coast,North Melbourne,1.0,Eric Mackenzie,West Coast,E_Mackenzie,2012-05-06,5396
2012,6,Port Adelaide,Richmond,10.0,Ivan Maric,Richmond,I_Maric,2012-05-06,5395
2012,6,Port Adelaide,Richmond,8.0,Brett Deledio,Richmond,B_Deledio,2012-05-06,5395
2012,6,Port Adelaide,Richmond,3.0,Dylan Grimes,Richmond,D_Grimes,2012-05-06,5395
2012,6,Port Adelaide,Richmond,3.0,Alex Rance,Richmond,A_Rance,2012-05-06,5395
2012,6,Port Adelaide,Richmond,2.0,Brad Ebert,Port Adelaide,B_Ebert,2012-05-06,5395
2012,6,Port Adelaide,Richmond,2.0,Dustin Martin,Richmond,D_Martin,2012-05-06,5395
2012,6,Port Adelaide,Richmond,1.0,Robin Nahas,Richmond,R_Nahas,2012-05-06,5395
2012,6,Port Adelaide,Richmond,1.0,Shane Tuck,Richmond,S_Tuck,2012-05-06,5395
2012,7,Melbourne,Hawthorn,8.0,Brad Sewell,Hawthorn,B_Sewell,2012-05-11,5397
2012,7,Melbourne,Hawthorn,6.0,Lance Franklin,Hawthorn,L_Franklin,2012-05-11,5397
2012,7,Melbourne,Hawthorn,5.0,Matthew Suckling,Hawthorn,M_Suckling,2012-05-11,5397
2012,7,Melbourne,Hawthorn,4.0,Jordan Lewis,Hawthorn,J_Lewis,2012-05-11,5397
2012,7,Melbourne,Hawthorn,3.0,Grant Birchall,Hawthorn,G_Birchall,2012-05-11,5397
2012,7,Melbourne,Hawthorn,3.0,David Hale,Hawthorn,D_Hale,2012-05-11,5397
2012,7,Melbourne,Hawthorn,1.0,Mitch Clark,Melbourne,M_Clark,2012-05-11,5397
2012,7,Adelaide,Geelong,10.0,Scott Thompson,Adelaide,S_Thompson,2012-05-12,5399
2012,7,Adelaide,Geelong,7.0,Brent Reilly,Adelaide,B_Reilly,2012-05-12,5399
2012,7,Adelaide,Geelong,4.0,Taylor Walker,Adelaide,T_Walker,2012-05-12,5399
2012,7,Adelaide,Geelong,3.0,Rory Sloane,Adelaide,R_Sloane,2012-05-12,5399
2012,7,Adelaide,Geelong,2.0,Joel Selwood,Geelong,J_Selwood,2012-05-12,5399
2012,7,Adelaide,Geelong,2.0,Kurt Tippett,Adelaide,K_Tippett,2012-05-12,5399
2012,7,Adelaide,Geelong,1.0,Sam Jacobs,Adelaide,S_Jacobs,2012-05-12,5399
2012,7,Adelaide,Geelong,1.0,Jared Petrenko,Adelaide,J_Petrenko,2012-05-12,5399
2012,7,GWS,Gold Coast,10.0,Stephen Coniglio,GWS,S_Coniglio,2012-05-12,5398
2012,7,GWS,Gold Coast,7.0,Chad Cornes,GWS,C_Cornes,2012-05-12,5398
2012,7,GWS,Gold Coast,7.0,Jonathan Giles,GWS,J_Giles,2012-05-12,5398
2012,7,GWS,Gold Coast,2.0,Gary Ablett,Gold Coast,G_Ablett,2012-05-12,5398
2012,7,GWS,Gold Coast,2.0,Callan Ward,GWS,C_Ward,2012-05-12,5398
2012,7,GWS,Gold Coast,2.0,Tom Scully,GWS,T_Scully,2012-05-12,5398
2012,7,Richmond,Sydney,8.0,Trent Cotchin,Richmond,T_Cotchin,2012-05-12,5400
2012,7,Richmond,Sydney,6.0,Nathan Foley,Richmond,N_Foley,2012-05-12,5400
2012,7,Richmond,Sydney,5.0,Shaun Grigg,Richmond,S_Grigg,2012-05-12,5400
2012,7,Richmond,Sydney,5.0,Dylan Grimes,Richmond,D_Grimes,2012-05-12,5400
2012,7,Richmond,Sydney,2.0,Ivan Maric,Richmond,I_Maric,2012-05-12,5400
2012,7,Richmond,Sydney,2.0,Alex Rance,Richmond,A_Rance,2012-05-12,5400
2012,7,Richmond,Sydney,1.0,Jack Riewoldt,Richmond,J_Riewoldt,2012-05-12,5400
2012,7,Richmond,Sydney,1.0,Shane Tuck,Richmond,S_Tuck,2012-05-12,5400
2012,7,Essendon,West Coast,10.0,Jobe Watson,Essendon,J_Watson,2012-05-12,5402
2012,7,Essendon,West Coast,7.0,Brent Stanton,Essendon,B_Stanton,2012-05-12,5402
2012,7,Essendon,West Coast,7.0,David Zaharakis,Essendon,D_Zaharakis,2012-05-12,5402
2012,7,Essendon,West Coast,2.0,Stewart Crameri,Essendon,S_Crameri,2012-05-12,5402
2012,7,Essendon,West Coast,2.0,Paddy Ryder,Essendon,P_Ryder,2012-05-12,5402
2012,7,Essendon,West Coast,2.0,Courtenay Dempsey,Essendon,C_Dempsey,2012-05-12,5402
2012,7,Brisbane,Collingwood,9.0,Steele Sidebottom,Collingwood,S_Sidebottom,2012-05-12,5401
2012,7,Brisbane,Collingwood,9.0,Dane Swan,Collingwood,D_Swan,2012-05-12,5401
2012,7,Brisbane,Collingwood,5.0,Heath Shaw,Collingwood,H_Shaw,2012-05-12,5401
2012,7,Brisbane,Collingwood,3.0,Dayne Beams,Collingwood,D_Beams,2012-05-12,5401
2012,7,Brisbane,Collingwood,2.0,Heritier Lumumba,Collingwood,H_Lumumba,2012-05-12,5401
2012,7,Brisbane,Collingwood,1.0,Alan Didak,Collingwood,A_Didak,2012-05-12,5401
2012,7,Brisbane,Collingwood,1.0,Sharrod Wellingham,Collingwood,S_Wellingham,2012-05-12,5401
2012,7,North Melbourne,Western Bulldogs,10.0,Matthew Boyd,Western Bulldogs,M_Boyd,2012-05-13,5403
2012,7,North Melbourne,Western Bulldogs,8.0,Ryan Griffen,Western Bulldogs,R_Griffen,2012-05-13,5403
2012,7,North Melbourne,Western Bulldogs,6.0,Brian Lake,Western Bulldogs,B_Lake,2012-05-13,5403
2012,7,North Melbourne,Western Bulldogs,2.0,Mitch Wallis,Western Bulldogs,M_Wallis,2012-05-13,5403
2012,7,North Melbourne,Western Bulldogs,2.0,Liam Picken,Western Bulldogs,L_Picken,2012-05-13,5403
2012,7,North Melbourne,Western Bulldogs,1.0,Tory Dickson,Western Bulldogs,T_Dickson,2012-05-13,5403
2012,7,North Melbourne,Western Bulldogs,1.0,Scott Thompson,North Melbourne,S_Thompson,2012-05-13,5403
2012,7,Fremantle,Port Adelaide,9.0,Stephen Hill,Fremantle,S_Hill,2012-05-13,5404
2012,7,Fremantle,Port Adelaide,6.0,Aaron Sandilands,Fremantle,A_Sandilands,2012-05-13,5404
2012,7,Fremantle,Port Adelaide,6.0,Matthew Pavlich,Fremantle,M_Pavlich,2012-05-13,5404
2012,7,Fremantle,Port Adelaide,4.0,Paul Duffield,Fremantle,P_Duffield,2012-05-13,5404
2012,7,Fremantle,Port Adelaide,2.0,John McCarthy,Port Adelaide,J_Mccarthy,2012-05-13,5404
2012,7,Fremantle,Port Adelaide,2.0,Luke McPharlin,Fremantle,L_Mcpharlin,2012-05-13,5404
2012,7,Fremantle,Port Adelaide,1.0,Matthew Broadbent,Port Adelaide,M_Broadbent,2012-05-13,5404
2012,7,St Kilda,Carlton,9.0,Farren Ray,St Kilda,F_Ray,2012-05-14,5405
2012,7,St Kilda,Carlton,7.0,Jack Steven,St Kilda,J_Steven,2012-05-14,5405
2012,7,St Kilda,Carlton,5.0,Chris Judd,Carlton,C_Judd,2012-05-14,5405
2012,7,St Kilda,Carlton,4.0,Terry Milera,St Kilda,T_Milera,2012-05-14,5405
2012,7,St Kilda,Carlton,3.0,Stephen Milne,St Kilda,S_Milne,2012-05-14,5405
2012,7,St Kilda,Carlton,2.0,Clinton Jones,St Kilda,C_Jones,2012-05-14,5405
2012,8,Collingwood,Geelong,10.0,Scott Pendlebury,Collingwood,S_Pendlebury,2012-05-18,5406
2012,8,Collingwood,Geelong,7.0,Joel Selwood,Geelong,J_Selwood,2012-05-18,5406
2012,8,Collingwood,Geelong,7.0,Steele Sidebottom,Collingwood,S_Sidebottom,2012-05-18,5406
2012,8,Collingwood,Geelong,3.0,Ben Reid,Collingwood,B_Reid,2012-05-18,5406
2012,8,Collingwood,Geelong,2.0,Harry Taylor,Geelong,H_Taylor,2012-05-18,5406
2012,8,Collingwood,Geelong,1.0,Tyson Goldsack,Collingwood,T_Goldsack,2012-05-18,5406
2012,8,Port Adelaide,North Melbourne,10.0,Jay Schulz,Port Adelaide,J_Schulz,2012-05-19,5407
2012,8,Port Adelaide,North Melbourne,8.0,Andrew Swallow,North Melbourne,A_Swallow,2012-05-19,5407
2012,8,Port Adelaide,North Melbourne,6.0,Daniel Wells,North Melbourne,D_Wells,2012-05-19,5407
2012,8,Port Adelaide,North Melbourne,4.0,Drew Petrie,North Melbourne,D_Petrie,2012-05-19,5407
2012,8,Port Adelaide,North Melbourne,2.0,Danyle Pearce,Port Adelaide,D_Pearce,2012-05-19,5407
2012,8,Hawthorn,Fremantle,6.0,Sam Mitchell,Hawthorn,S_Mitchell,2012-05-19,5408
2012,8,Hawthorn,Fremantle,6.0,Clinton Young,Hawthorn,C_Young,2012-05-19,5408
2012,8,Hawthorn,Fremantle,6.0,Brad Sewell,Hawthorn,B_Sewell,2012-05-19,5408
2012,8,Hawthorn,Fremantle,5.0,Jordan Lewis,Hawthorn,J_Lewis,2012-05-19,5408
2012,8,Hawthorn,Fremantle,3.0,Luke Breust,Hawthorn,L_Breust,2012-05-19,5408
2012,8,Hawthorn,Fremantle,3.0,Liam Shiels,Hawthorn,L_Shiels,2012-05-19,5408
2012,8,Hawthorn,Fremantle,1.0,Jarryd Roughead,Hawthorn,J_Roughead,2012-05-19,5408
2012,8,Sydney,Melbourne,10.0,Kieren Jack,Sydney,K_Jack,2012-05-19,5409
2012,8,Sydney,Melbourne,8.0,Ryan O'Keefe,Sydney,R_O'keefe,2012-05-19,5409
2012,8,Sydney,Melbourne,5.0,Dan Hannebery,Sydney,D_Hannebery,2012-05-19,5409
2012,8,Sydney,Melbourne,5.0,Lewis Jetta,Sydney,L_Jetta,2012-05-19,5409
2012,8,Sydney,Melbourne,1.0,Josh Kennedy,Sydney,J_Kennedy,2012-05-19,5409
2012,8,Sydney,Melbourne,1.0,Luke Parker,Sydney,L_Parker,2012-05-19,5409
2012,8,Western Bulldogs,Gold Coast,8.0,Matthew Boyd,Western Bulldogs,M_Boyd,2012-05-19,5410
2012,8,Western Bulldogs,Gold Coast,7.0,Brian Lake,Western Bulldogs,B_Lake,2012-05-19,5410
2012,8,Western Bulldogs,Gold Coast,7.0,Daniel Cross,Western Bulldogs,D_Cross,2012-05-19,5410
2012,8,Western Bulldogs,Gold Coast,4.0,Ryan Griffen,Western Bulldogs,R_Griffen,2012-05-19,5410
2012,8,Western Bulldogs,Gold Coast,2.0,Tom Liberatore,Western Bulldogs,T_Liberatore,2012-05-19,5410
2012,8,Western Bulldogs,Gold Coast,1.0,Daniel Giansiracusa,Western Bulldogs,D_Giansiracusa,2012-05-19,5410
2012,8,Western Bulldogs,Gold Coast,1.0,Liam Picken,Western Bulldogs,L_Picken,2012-05-19,5410
2012,8,Essendon,Richmond,9.0,Brett Deledio,Richmond,B_Deledio,2012-05-19,5411
2012,8,Essendon,Richmond,7.0,Brent Stanton,Essendon,B_Stanton,2012-05-19,5411
2012,8,Essendon,Richmond,5.0,Jobe Watson,Essendon,J_Watson,2012-05-19,5411
2012,8,Essendon,Richmond,5.0,Stewart Crameri,Essendon,S_Crameri,2012-05-19,5411
2012,8,Essendon,Richmond,2.0,Ivan Maric,Richmond,I_Maric,2012-05-19,5411
2012,8,Essendon,Richmond,1.0,Trent Cotchin,Richmond,T_Cotchin,2012-05-19,5411
2012,8,Essendon,Richmond,1.0,Angus Monfries,Essendon,A_Monfries,2012-05-19,5411
2012,8,Brisbane,GWS,9.0,Daniel Merrett,Brisbane,D_Merrett,2012-05-20,5412
2012,8,Brisbane,GWS,9.0,Tom Rockliff,Brisbane,T_Rockliff,2012-05-20,5412
2012,8,Brisbane,GWS,6.0,Jonathan Brown,Brisbane,J_Brown,2012-05-20,5412
2012,8,Brisbane,GWS,2.0,Pearce Hanley,Brisbane,P_Hanley,2012-05-20,5412
2012,8,Brisbane,GWS,2.0,Callan Ward,GWS,C_Ward,2012-05-20,5412
2012,8,Brisbane,GWS,1.0,Mitch Golby,Brisbane,M_Golby,2012-05-20,5412
2012,8,Brisbane,GWS,1.0,Jack Redden,Brisbane,J_Redden,2012-05-20,5412
2012,8,West Coast,St Kilda,10.0,Dean Cox,West Coast,D_Cox,2012-05-20,5414
2012,8,West Coast,St Kilda,8.0,Beau Waters,West Coast,B_Waters,2012-05-20,5414
2012,8,West Coast,St Kilda,4.0,Nick Riewoldt,St Kilda,N_Riewoldt,2012-05-20,5414
2012,8,West Coast,St Kilda,4.0,Luke Shuey,West Coast,L_Shuey,2012-05-20,5414
2012,8,West Coast,St Kilda,4.0,Scott Selwood,West Coast,S_Selwood,2012-05-20,5414
2012,8,Carlton,Adelaide,10.0,Patrick Dangerfield,Adelaide,P_Dangerfield,2012-05-20,5413
2012,8,Carlton,Adelaide,8.0,Scott Thompson,Adelaide,S_Thompson,2012-05-20,5413
2012,8,Carlton,Adelaide,5.0,Rory Sloane,Adelaide,R_Sloane,2012-05-20,5413
2012,8,Carlton,Adelaide,4.0,Nathan Van Berlo,Adelaide,N_V_Berlo,2012-05-20,5413
2012,8,Carlton,Adelaide,2.0,Sam Jacobs,Adelaide,S_Jacobs,2012-05-20,5413
2012,8,Carlton,Adelaide,1.0,Kurt Tippett,Adelaide,K_Tippett,2012-05-20,5413
2012,9,Western Bulldogs,Geelong,8.0,Steve Johnson,Geelong,S_Johnson,2012-05-25,5415
2012,9,Western Bulldogs,Geelong,5.0,Matthew Boyd,Western Bulldogs,M_Boyd,2012-05-25,5415
2012,9,Western Bulldogs,Geelong,5.0,Tom Liberatore,Western Bulldogs,T_Liberatore,2012-05-25,5415
2012,9,Western Bulldogs,Geelong,5.0,Corey Enright,Geelong,C_Enright,2012-05-25,5415
2012,9,Western Bulldogs,Geelong,3.0,Paul Chapman,Geelong,P_Chapman,2012-05-25,5415
2012,9,Western Bulldogs,Geelong,2.0,Tom Hawkins,Geelong,T_Hawkins,2012-05-25,5415
2012,9,Western Bulldogs,Geelong,2.0,Andrew Mackie,Geelong,A_Mackie,2012-05-25,5415
2012,9,Richmond,Hawthorn,8.0,Trent Cotchin,Richmond,T_Cotchin,2012-05-26,5416
2012,9,Richmond,Hawthorn,8.0,Ivan Maric,Richmond,I_Maric,2012-05-26,5416
2012,9,Richmond,Hawthorn,7.0,Shane Tuck,Richmond,S_Tuck,2012-05-26,5416
2012,9,Richmond,Hawthorn,3.0,Alex Rance,Richmond,A_Rance,2012-05-26,5416
2012,9,Richmond,Hawthorn,2.0,Nathan Foley,Richmond,N_Foley,2012-05-26,5416
2012,9,Richmond,Hawthorn,2.0,Brett Deledio,Richmond,B_Deledio,2012-05-26,5416
2012,9,Gold Coast,Port Adelaide,10.0,Travis Boak,Port Adelaide,T_Boak,2012-05-26,5417
2012,9,Gold Coast,Port Adelaide,7.0,Brad Ebert,Port Adelaide,B_Ebert,2012-05-26,5417
2012,9,Gold Coast,Port Adelaide,6.0,Matthew Broadbent,Port Adelaide,M_Broadbent,2012-05-26,5417
2012,9,Gold Coast,Port Adelaide,5.0,Danyle Pearce,Port Adelaide,D_Pearce,2012-05-26,5417
2012,9,Gold Coast,Port Adelaide,2.0,Kane Cornes,Port Adelaide,K_Cornes,2012-05-26,5417
2012,9,St Kilda,Sydney,9.0,David Armitage,St Kilda,D_Armitage,2012-05-26,5418
2012,9,St Kilda,Sydney,7.0,Jack Steven,St Kilda,J_Steven,2012-05-26,5418
2012,9,St Kilda,Sydney,4.0,Jason Blake,St Kilda,J_Blake,2012-05-26,5418
2012,9,St Kilda,Sydney,4.0,Lenny Hayes,St Kilda,L_Hayes,2012-05-26,5418
2012,9,St Kilda,Sydney,3.0,Ahmed Saad,St Kilda,A_Saad,2012-05-26,5418
2012,9,St Kilda,Sydney,2.0,Kieren Jack,Sydney,K_Jack,2012-05-26,5418
2012,9,St Kilda,Sydney,1.0,Nick Dal Santo,St Kilda,N_D_Santo,2012-05-26,5418
2012,9,Adelaide,Collingwood,9.0,Dayne Beams,Collingwood,D_Beams,2012-05-26,5419
2012,9,Adelaide,Collingwood,7.0,Steele Sidebottom,Collingwood,S_Sidebottom,2012-05-26,5419
2012,9,Adelaide,Collingwood,7.0,Scott Pendlebury,Collingwood,S_Pendlebury,2012-05-26,5419
2012,9,Adelaide,Collingwood,3.0,Nick Maxwell,Collingwood,N_Maxwell,2012-05-26,5419
2012,9,Adelaide,Collingwood,2.0,Dale Thomas,Collingwood,D_Thomas,2012-05-26,5419
2012,9,Adelaide,Collingwood,2.0,Daniel Talia,Adelaide,D_Talia,2012-05-26,5419
2012,9,GWS,Essendon,9.0,Tom Bellchambers,Essendon,T_Bellchambers,2012-05-26,5420
2012,9,GWS,Essendon,7.0,Ben Howlett,Essendon,B_Howlett,2012-05-26,5420
2012,9,GWS,Essendon,6.0,Tom Scully,GWS,T_Scully,2012-05-26,5420
2012,9,GWS,Essendon,6.0,David Zaharakis,Essendon,D_Zaharakis,2012-05-26,5420
2012,9,GWS,Essendon,1.0,Alwyn Davey,Essendon,A_Davey,2012-05-26,5420
